id,url,name,rating,about,address,address_url,price_range,cuisines,features,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,img1_url,img2_url,img3_url,preferences
34,https://www.tripadvisor.com/Restaurant_Review-g664666-d8077555-Reviews-Casa_Vintage_Beach-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Casa Vintage Beach,4.5,"We serve food home cooked with love. The restaurant is set at the beach, there is no indoor seating. Its a great location to see the sunset and then enjoy a dinner and desserts, we also have fresh oysters and a cheeseplatter with imported cheeses from Italy. Every night, we light a bonfire, when its not to windy. Open all day! Welcome!","Gili Indah Sunset Side, Front Rd, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Gili Indah Sunset Side, Front Rd, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.355166,116.02993",$,"['Caribbean', 'Jamaican']","['Accepts Credit Cards', 'Beach', 'Free Wifi', 'Full Bar', 'Live Music', 'Mastercard', 'Outdoor Seating', 'Parking Available', 'Seating', 'Serves Alcohol', 'Street Parking', 'Table Service', 'Takeout', 'Visa', 'Waterfront', 'Wheelchair Accessible', 'Wine and Beer']",9:00 AM-11:00 PM,9:00 AM-11:00 PM,9:00 AM-11:00 PM,9:00 AM-11:00 PM,9:00 AM-11:00 PM,9:00 AM-11:00 PM,9:00 AM-11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ea/4f/11/bonfire.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/24/d9/ba/the-beach-and-seating.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ea/4f/0e/casa-vintage-beach-vintage.jpg?w=700&h=400&s=1,"['chicken', 'oreo cheesecake', 'yellow fin', 'gili t', 'amazing food', 'trench town', 'best food on the island', 'amazing place', 'sunset view', 'amazing sunset', 'during our stay', 'beach', 'jamaican', 'bali', 'vibes', 'wrap']"
35,https://www.tripadvisor.com/Restaurant_Review-g664667-d8120492-Reviews-Mowie_s_Bar-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Mowie's Bar,4.5,"The chilled out vibe at Mowie's bungalows has drifted closer to the beach with a modern sunset bar offering ice cold beer and a spectacular sunset view. Healthy menu including the signature Egg's Benedict on a bed of bubble and squeak and 'Happy Salmon'; a bamboo charcoal infused ciabatta with lettuce, smoke salmon, blue cheese and sun dried tomato. The quality Organic ingredients are imported fresh from Bali and Lombok . It's not just the food that will make you return, the staff do too. You're more than customer at Mowie's and it's the people that makes this place so special, which is why Mowie's is often referred to a ""home away from home"".","Jl. Pantai, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Jl. Pantai, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.363892,116.07794",$$-$$$,['Healthy'],"['Cash Only', 'Free Wifi', 'Full Bar', 'Live Music', 'Outdoor Seating', 'Parking Available', 'Seating', 'Serves Alcohol', 'Table Service', 'Waterfront', 'Wheelchair Accessible']",8:00 AM-9:00 PM,8:00 AM-9:00 PM,8:00 AM-9:00 PM,8:00 AM-9:00 PM,8:00 AM-9:00 PM,8:00 AM-9:00 PM,8:00 AM-9:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6c/ad/9f/beach.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/30/0f/b1/sunset-on-the-beach.jpg?w=600&h=400&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f4/ca/13/susnet.jpg?w=900&h=500&s=1,"['tuna burger', 'curry', 'watch the sunset', 'delicious food', 'island', 'beach', 'chill', 'beanbags', 'gili', 'vibes', 'bali', 'sea']"
36,https://www.tripadvisor.com/Restaurant_Review-g2155769-d11804167-Reviews-Milk_Espresso_Kuta_Lombok-Kuta_Lombok_West_Nusa_Tenggara.html,Milk Espresso Kuta Lombok,4.5,"Milk Espresso is a modern, family owned business, having had many years experience in Popular cafes and coffee shops in Australia. We specialise in being the best in Lombok, for our fresh food and coffee. We open for breakfast, lunch and dinner from 7.00am until 10.00pm everyday. Rooftop Bar, with Live music or Chilled out Music with Happy Hours to end a great day surfing or exploring.","Jl. Raya Kuta Next To Alfamart, Kuta, Lombok 83573 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Jl. Raya Kuta Next To Alfamart, Kuta, Lombok 83573 Indonesia@-8.889578,116.27646",$$-$$$,"['Cafe', 'International']","['Accepts Credit Cards', 'Cash Only', 'Free off-street parking', 'Free Wifi', 'Full Bar', 'Highchairs Available', 'Live Music', 'Outdoor Seating', 'Parking Available', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service', 'Takeout', 'Wheelchair Accessible']",7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/29/64/ff/photo0jpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/b8/96/5b/the-best.jpg?w=700&h=400&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/13/38/ce/milk-espresso-kuta-lombok.jpg?w=600&h=400&s=1,"['pasta', 'juice', 'salmon', 'every morning', 'lombok', 'boutique']"
37,https://www.tripadvisor.com/Restaurant_Review-g664666-d17328802-Reviews-Voodoo_Kitchen-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Voodoo Kitchen,5.0,"Welcome to our easy going Restaurant, located inside Voodoo Gili hotel, 5 minutes walk up from the Night-market. Serving up Gili Trawangans BEST BURGERS, we cater for Vegetarians & Vegans aswell as meat lovers. We also have snacks and local food available. Enjoy cold beers, Cocktails and more from our bar. We offer free drinking water and bottle refills. Our beautiful extra large pool is open to outside guests who are eating/drinking with us. Open from 5pm to 9pm We serve real Pork, but our Muslim head chef can prepare any dish Halal if required. Our kitchen is 'open' style so you can watch our chefs working and admire the western standard of cleanliness that we insist on. We look forward to seeing you!","Jl. Bintang Laut Hotel Voodoo Gili, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Bintang Laut Hotel Voodoo Gili, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.353043,116.03951",$,"['American', 'Bar', 'Grill', 'Australian']","['Accepts Credit Cards', 'Free Wifi', 'Full Bar', 'Outdoor Seating', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service']",12:00 PM-9:00 PM,12:00 AM-9:00 PM,12:00 PM-9:00 PM,12:00 PM-9:00 PM,12:00 PM-9:00 PM,12:00 PM-9:00 PM,12:00 PM-9:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bc/47/ac/spicy-zinger-chicken.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/21/b4/f1/getlstd-property-photo.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bc/46/f7/burgers.jpg?w=900&h=500&s=1,"['burger', 'gili t']"
38,https://www.tripadvisor.com/Restaurant_Review-g664667-d14131452-Reviews-Yadish_Bar_and_Resto-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Yadish Bar and Resto,5.0,"yadish restaurant is one of the restaurants that provide a variety of cuisine and beverages, yadish restauran located at Gili Air Island about 400 meters from the east coast of the gili air which is very strategic, comfortable place and quality products and affordable prices.","Jln Yoda, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Jln Yoda, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.354742,116.08359",$$-$$$,"['Italian', 'Mexican', 'Chinese']","['Delivery', 'Drive Thru', 'Free off-street parking', 'Free Wifi', 'Outdoor Seating', 'Parking Available', 'Reservations', 'Seating', 'Serves Alcohol', 'Street Parking', 'Table Service', 'Takeout', 'Wine and Beer']",10:00 AM-11:00 PM,10:00 AM-11:00 PM,10:00 AM-11:00 PM,10:00 AM-11:00 PM,10:00 AM-11:00 PM,12:00 PM-11:00 PM,10:00 AM-11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/7d/7e/d2/try-our-food-you-will.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/7d/7e/e1/try-our-food-you-will.jpg?w=900&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/7d/7e/e0/try-our-food-you-will.jpg?w=900&h=-1&s=1,"['beef rendang', 'bali']"
39,https://www.tripadvisor.com/Restaurant_Review-g2155769-d8448949-Reviews-Warung_Flora-Kuta_Lombok_West_Nusa_Tenggara.html,Warung Flora,4.5,Amazing freshly Local and Western Food All shakes are made with high quality drink water,"Jln Raya Kuta Lombok, Kuta, Lombok 83573 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Jln Raya Kuta Lombok, Kuta, Lombok 83573 Indonesia@-8.886457,116.27563",$,"['Asian', 'Indonesian']","['Free Wifi', 'Outdoor Seating', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service', 'Takeout']",11:00 AM-10:00 PM,11:00 AM-10:00 PM,11:00 AM-10:00 PM,11:00 AM-10:00 PM,11:00 AM-10:00 PM,11:00 AM-10:00 PM,11:00 AM-10:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/8b/df/59/pepes-seafood.jpg?w=900&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/54/f6/ca/getlstd-property-photo.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/d8/06/d8/dinner.jpg?w=900&h=500&s=1,"['seafood', 'mie goreng', 'spring rolls', 'local food', 'tasty food', 'pepes', 'warung']"
40,https://www.tripadvisor.com/Restaurant_Review-g664666-d1479994-Reviews-Ko_Ko_Mo_Restaurant-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggar.html,Ko Ko Mo Restaurant,4.5,"Elegant restaurant set on the beach with stunning views to Lombok. An innovative mix of Asian, French and Italian inspired fusion dishes, focusing on fresh seafood, quality imported meats and homemade pastas, breads, desserts and pastries","Kabupaten Lombok Utara, Nusa Tenggara, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Kabupaten Lombok Utara, Nusa Tenggara, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.359851,116.04039",$$$$,"['Seafood', 'Mediterranean', 'European', 'Indonesian']","['Accepts Credit Cards', 'American Express', 'Beach', 'Family style', 'Free Wifi', 'Full Bar', 'Highchairs Available', 'Mastercard', 'Non-smoking restaurants', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service', 'Visa', 'Waterfront', 'Wine and Beer']",7:00 AM-11:00 PM,7:00 AM-11:00 PM,7:00 AM-11:00 PM,7:00 AM-11:00 PM,7:00 AM-11:00 PM,7:00 AM-11:00 PM,7:00 AM-11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/dd/e9/96/a-large-selection-of.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/84/f3/bb/sesame-and-poppyseed.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/dd/e9/11/breakfast-at-ko-ko-mo.jpg?w=900&h=500&s=1,"['steak', 'seafood', 'salad', 'bread', 'gili t', 'last night', 'food was amazing', 'my boyfriend', 'during our stay', 'dining experience', 'birthday dinner', 'cooked perfectly', 'the pearl', 'beach', 'island', 'bali', 'ocean']"
41,https://www.tripadvisor.com/Restaurant_Review-g664667-d1914871-Reviews-Chill_Out_Bar_Bungalows-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Chill Out Bar & Bungalows,4.5,"Chill Out Bar is set on the main beach area of Gili Air looking directly at Mount Rinjani Lombok and the warm tropical blue waters between them. This is an ideal setting for Breakfast, Lunch or Dinner or just to kick back relax and watch the world go by sipping on our freshly made Juices or a few Cocktails. We have a very extensive menu which includes a variety of appetizers, freshly made soups and salads. Indonesian and Chinese cuisine and Western favourites such as Pizza & Pasta, Burgers & Sandwiches all made from our In-House Bakery.Our daily Fresh Seafood BBQ is one of the best on Gili Air.","Main Strip, Pemenang, West Nusa Tenggara Indonesia","https://maps.apple.com/maps?saddr=&daddr=Main Strip, Pemenang, West Nusa Tenggara Indonesia@-8.363704,116.0875",$$-$$$,"['Seafood', 'International', 'Asian', 'Indonesian']","['Accepts Credit Cards', 'Beach', 'Free Wifi', 'Full Bar', 'Highchairs Available', 'Live Music', 'Mastercard', 'Outdoor Seating', 'Reservations', 'Seating', 'Serves Alcohol', 'Street Parking', 'Table Service', 'Takeout', 'Visa', 'Waterfront', 'Wheelchair Accessible']",7:30 AM-11:00 PM,7:30 AM-11:00 PM,7:30 AM-11:00 PM,7:30 AM-11:00 PM,7:30 AM-11:00 PM,7:30 AM-11:00 PM,7:30 AM-11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ea/68/af/chill-out-bar-bungalows.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/64/8e/a8/chill-out-bar-bungalows.jpg?w=700&h=400&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/64/92/2b/chill-out-bar-bungalows.jpg?w=700&h=400&s=1,"['seafood', 'salad', 'fresh fish', 'during our stay', 'bbq', 'beach', 'island', 'sand', 'lombok', 'sunbeds']"
42,https://www.tripadvisor.com/Restaurant_Review-g664666-d7193786-Reviews-Pizzeria_Regina-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Pizzeria Regina,4.5,Delivery,"Jl. Ikan Hiu, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Ikan Hiu, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.35241,116.04277",$$-$$$,"['Italian', 'Pizza', 'European', 'Neapolitan', 'Campania', 'Southern-Italian']","['Delivery', 'Full Bar', 'Outdoor Seating', 'Parking Available', 'Reservations', 'Seating', 'Serves Alcohol', 'Street Parking', 'Table Service', 'Takeout', 'Television', 'Waterfront', 'Wheelchair Accessible', 'Wine and Beer']",5:00 PM-11:00 PM,5:00 PM-11:00 PM,5:00 PM-11:00 PM,5:00 PM-11:00 PM,5:00 PM-11:00 PM,5:00 PM-11:00 PM,5:00 PM-11:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ea/53/a4/inside.jpg?w=900&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/2a/71/ff/big-pizza.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/09/e8/0c/regina-pizzeria.jpg?w=900&h=500&s=1,"['pizza', 'gili t', 'island', 'indonesia', 'dough', 'cheese']"
43,https://www.tripadvisor.com/Restaurant_Review-g664666-d12987823-Reviews-Bliss_Casa-Gili_Trawangan_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Bliss Casa,4.5,"Samadhi Restaurant serves vegetarian and vegan High vibrational nutritious food with loads of flavor. We source all of our ingredients locally and prepare and cook everything in our open kitchen at the restaurant. Every sauce & cake is cooked and baked here. We don’t use any processed foods or something that came in a can. There is also a no plastic bulk food shop in Samadhi. Bring ur jars! The space is a sanctuary of flow. It’s spacious with plants & art filling the walls from my travels in Europe. My favorite music is always playing & your welcome to pick up our guitar & play a tune or dance. You can sit and watch the world go by in our bar arched window seats, or on the outdoor pavement. Upstairs there is cafe style indoor seating & outdoor terrace bar hang out tables. On the third floor we have a roof top with views to both bali & Lombok. In the evening the fairy lights come on & creates a beautiful magical atmosphere.","Jl. Pantai Gili Trawangan, Pemenang, West Nusa Tenggara 83352 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Jl. Pantai Gili Trawangan, Pemenang, West Nusa Tenggara 83352 Indonesia@-8.351869,116.04288",$,"['Bar', 'Cafe', 'Healthy', 'Indonesian', 'Arabic']","['Accepts Credit Cards', 'Free Wifi', 'Outdoor Seating', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service', 'Takeout']",8:00 AM-10:00 PM,8:00 AM-10:00 PM,8:00 AM-10:00 PM,8:00 AM-10:00 PM,8:00 AM-10:00 PM,8:00 AM-10:00 PM,8:00 AM-10:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/29/76/af/the-entrance-and-ground.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5a/32/67/falafel-wrap-vegan-yummyness.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/b2/f9/bd/breakfast-club.jpg?w=900&h=500&s=1,[]
44,https://www.tripadvisor.com/Restaurant_Review-g1592993-d1631452-Reviews-Puri_Mas_Beachfront_Restaurant-Senggigi_Lombok_West_Nusa_Tenggara.html,Puri Mas Beachfront Restaurant,4.5,"Puri Mas Beachfront Restaurant offers in house guests and visitors one of the most amazing dining locations in Lombok. The restaurant is located directly on the beachfront in the peaceful fishing bay of Mangsit Beach. Diners can relax overlooking the ocean enjoying a delicious meal of fresh local seafood (seafood platter must be ordered one day in advance), traditional Indonesian cuisine or international flavours prepared by Chef Santi. Guests may enjoy a la carte breakfast, lunch or dinner between 7 AM-10.30 PM daily. Make your reservation now and tickle your tastebuds with some of Santi’s amazing delights!!","Jl. Raya Mangsit Beach, Senggigi, Lombok 83355 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Raya Mangsit Beach, Senggigi, Lombok 83355 Indonesia@-8.482513,116.03668",$$-$$$,"['Seafood', 'International', 'Asian', 'Grill', 'Indonesian']","['Beach', 'Free off-street parking', 'Free Wifi', 'Full Bar', 'Highchairs Available', 'Mastercard', 'Outdoor Seating', 'Parking Available', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service', 'Takeout', 'Visa', 'Waterfront', 'Wheelchair Accessible', 'Wine and Beer']",7:00 AM-10:30 PM,7:00 AM-10:30 PM,7:00 AM-10:30 PM,7:00 AM-10:30 PM,7:00 AM-10:30 PM,7:00 AM-10:30 PM,7:00 AM-10:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b8/16/4f/caption.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/cd/8b/15/fresh-succulent-seafood.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/11/78/70/getlstd-property-photo.jpg?w=900&h=500&s=1,"['seafood platter', 'chilli', 'romantic dinner', 'hotel', 'beach', 'sunset']"
45,https://www.tripadvisor.com/Restaurant_Review-g664667-d4351921-Reviews-Scooperific_Cafe_Gelato-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Scooperific Cafe & Gelato,4.5,"Scooperific proposes home-made Italian gelato and sorbet served in home-made cones.Welcome to our friendly outlet located next to the Chillout Bar on the main beach walk.All our products are home-made in Gili Air in our laboratory fully equipped in stainless steel, using the best Italian recipes and ingredients.Hygiene and respect of the cold-chain are our priorities to ensure maximum food safety.Gelatos are made with pasteurized full cream milk and Sorbettos are made with imported mineral water.We only use premium products imported from Italy and we produce gelatos and sorbettos every day to deliver the best possible quality to our customers.We try to be as eco-friendly as possible, thus we don't use plastic cups and we recycle everything that we can.","Jalan Pantai, Pemenang, West Nusa Tenggara 83353 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Jalan Pantai, Pemenang, West Nusa Tenggara 83353 Indonesia@-8.361664,116.08728",$,['Cafe'],"['Free Wifi', 'Highchairs Available', 'Outdoor Seating', 'Parking Available', 'Reservations', 'Seating', 'Serves Alcohol', 'Street Parking', 'Takeout', 'Wine and Beer']",7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/4c/4a/d9/photo0jpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ae/5b/2b/scooperific.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/af/e1/6d/scooperific.jpg?w=900&h=500&s=1,[]
46,https://www.tripadvisor.com/Restaurant_Review-g664667-d8599806-Reviews-Sharkbites-Gili_Air_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara.html,Sharkbites,4.5,Accepts Credit Cards,"Main Harbour Street, Pemenang, West Nusa Tenggara Indonesia","https://maps.google.com/maps?saddr=&daddr=Main Harbour Street, Pemenang, West Nusa Tenggara Indonesia@-8.363183,116.08323",$$-$$$,"['American', 'Bar', 'International', 'European']","['Accepts Credit Cards', 'Beach', 'Cash Only', 'Delivery', 'Family style', 'Free Wifi', 'Full Bar', 'Mastercard', 'Outdoor Seating', 'Reservations', 'Seating', 'Serves Alcohol', 'Street Parking', 'Table Service', 'Takeout', 'Visa', 'Waterfront', 'Wheelchair Accessible', 'Wine and Beer']",10:00 AM-10:00 PM,10:00 AM-10:00 PM,10:00 AM-10:00 PM,11:00 AM-10:00 PM,10:00 AM-10:00 PM,10:00 AM-10:00 PM,10:00 AM-10:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/ca/de/4d/photo0jpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d4/e5/6c/getlstd-property-photo.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/4c/c1/8c/don-t-tell.jpg?w=900&h=-1&s=1,"['wedges', 'potatoes', 'pork sandwich', 'amazing food', 'ate here', 'other places', 'island', 'beer']"
47,https://www.tripadvisor.com/Restaurant_Review-g1592993-d1575427-Reviews-Square_Restaurant_and_Lounge-Senggigi_Lombok_West_Nusa_Tenggara.html,Square Restaurant and Lounge,4.5,Accepts Credit Cards,"Senggigi Square St. no. 10, Senggigi, Lombok 83355 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Senggigi Square St. no. 10, Senggigi, Lombok 83355 Indonesia@-8.497277,116.04896",$$-$$$,"['International', 'European', 'Asian', 'Indonesian']","['Accepts Credit Cards', 'Free Wifi', 'Full Bar', 'Highchairs Available', 'Outdoor Seating', 'Parking Available', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service', 'Wheelchair Accessible']",11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,11:30 AM-11:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/70/4b/41/grilled-australian-beef.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/70/4b/49/square-restaurant-in.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/70/4b/3d/square-fallen-chocolate.jpg?w=900&h=500&s=1,"['steak', 'seafood', 'prawns', 'mahi mahi', 'ate here', 'fine dining', 'nice atmosphere', 'quality of food', 'lombok', 'hotel']"
48,https://www.tripadvisor.com/Restaurant_Review-g664665-d2692869-Reviews-MAHAMAYA_Gili_Meno_Restaurant-Gili_Meno_Gili_Islands_Pemenang_Lombok_West_Nusa_Te.html,MAHAMAYA Gili Meno Restaurant,4.5,"Our stylish restaurant and bar offer stunning views of the beach. Should you tire of gazing across idyllic tropical seas, you can always watch our executive chef Hamzar create mouth-wateringly irresistible dishes in his open kitchen from your table. We cook fresh, simple and – wherever possible – organic food. Our highly acclaimed restaurant delivers delicious food of an International standard – with a twist – carefully created by our executive chef. Enjoy a luxurious lunch or a sublimely romantic evening dinner in one of our popular and magically-lit waterfront beach tables. Cool off from the tropical heat with a refreshing drink at our seafront bar. Or enjoy the perfect end to a perfect day with a classic cocktail and spectacular sunset views.","Pemenang, West Nusa Tenggara 80100 Indonesia","https://maps.apple.com/maps?saddr=&daddr=Pemenang, West Nusa Tenggara 80100 Indonesia@-8.345608,116.05155",$$-$$$,"['Seafood', 'International', 'European', 'Asian', 'Indonesian']","['Accepts Credit Cards', 'Free Wifi', 'Full Bar', 'Highchairs Available', 'Mastercard', 'Outdoor Seating', 'Reservations', 'Seating', 'Serves Alcohol', 'Table Service', 'Takeout', 'Visa', 'Waterfront']",7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,7:00 AM-10:00 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/17/43/e2/20180524-154657-largejpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/c1/7e/0e/mahamaya-boutique-resort.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/a3/d5/8f/mahamaya-sails.jpg?w=800&h=500&s=1,"['steak', 'fresh fish', 'other places', 'during our stay', 'lunch and dinner', 'sunset view', 'white chocolate', 'gili', 'beach', 'cocktails', 'island', 'yum']"
49,https://www.tripadvisor.com/Restaurant_Review-g1592993-d4457665-Reviews-Nuf_said_Warung-Senggigi_Lombok_West_Nusa_Tenggara.html,Nuf'said Warung,4.5,"On beach in front of Verve Villas, Qunice Villas and just next to Holiday Resort Lombok at Senggigi Beach","Jl. Raya Mangsit, Senggigi, Lombok 83355 Indonesia","https://maps.google.com/maps?saddr=&daddr=Jl. Raya Mangsit, Senggigi, Lombok 83355 Indonesia@-8.476133,116.03746",$,"['Seafood', 'Asian', 'Indonesian']","['Live Music', 'Outdoor Seating', 'Seating', 'Serves Alcohol', 'Table Service', 'Waterfront']",7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,7:30 AM-11:30 PM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/58/05/67/photo8jpg.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2e/75/ce/nuf-said-warung.jpg?w=900&h=500&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/2d/63/dc/nuf-said-warung.jpg?w=900&h=500&s=1,"['seafood', 'rice', 'nasi goreng', 'fresh fish', 'calamari', 'curries', 'king prawns', 'juice', 'cold beer', 'local food', 'watching the sunset', 'located right', 'cooked beautifully', 'lombok', 'hotel', 'beach', 'warung', 'beers', 'sand', 'ocean']"
